"","Address"
"11913","003 Athlone East Rural,Westmeath,Ireland"
"11914","003 Athlone East Rural,Westmeath,Ireland"
"11915","003 Athlone East Rural,Westmeath,Ireland"
"11916","003 Athlone East Rural,Westmeath,Ireland"
"11917","003 Athlone East Rural,Westmeath,Ireland"
"11918","003 Athlone East Rural,Westmeath,Ireland"
"11919","003 Athlone East Rural,Westmeath,Ireland"
"11920","003 Athlone East Rural,Westmeath,Ireland"
"11921","003 Athlone East Rural,Westmeath,Ireland"
"11922","003 Athlone East Rural,Westmeath,Ireland"
"11923","003 Athlone East Rural,Westmeath,Ireland"
"11924","003 Athlone East Rural,Westmeath,Ireland"
"11925","003 Athlone East Rural,Westmeath,Ireland"
"11926","003 Athlone East Rural,Westmeath,Ireland"
"11927","003 Athlone East Rural,Westmeath,Ireland"
"11928","003 Athlone East Rural,Westmeath,Ireland"
"11929","003 Athlone East Rural,Westmeath,Ireland"
"11930","002 Athlone West Urban,Westmeath,Ireland"
"11931","002 Athlone West Urban,Westmeath,Ireland"
"11932","002 Athlone West Urban,Westmeath,Ireland"
"11933","002 Athlone West Urban,Westmeath,Ireland"
"11934","002 Athlone West Urban,Westmeath,Ireland"
"11935","002 Athlone West Urban,Westmeath,Ireland"
"11936","002 Athlone West Urban,Westmeath,Ireland"
"11937","002 Athlone West Urban,Westmeath,Ireland"
"11938","002 Athlone West Urban,Westmeath,Ireland"
"11939","002 Athlone West Urban,Westmeath,Ireland"
"11940","002 Athlone West Urban,Westmeath,Ireland"
"11941","002 Athlone West Urban,Westmeath,Ireland"
"11942","002 Athlone West Urban,Westmeath,Ireland"
"11943","002 Athlone West Urban,Westmeath,Ireland"
"11944","004 Auburn,Westmeath,Ireland"
"11945","004 Auburn,Westmeath,Ireland"
"11946","004 Auburn,Westmeath,Ireland"
"11947","054/085 Ballinalack/Lackan,Westmeath,Ireland"
"11948","054/085 Ballinalack/Lackan,Westmeath,Ireland"
"11949","034 Ballinlough,Westmeath,Ireland"
"11950","056 Ballymorin,Westmeath,Ireland"
"11951","005 Ballybroder,Westmeath,Ireland"
"11952","035 Ballyhealy,Westmeath,Ireland"
"11953","055 Ballykilmore,Westmeath,Ireland"
"11954","055 Ballykilmore,Westmeath,Ireland"
"11955","055 Ballykilmore,Westmeath,Ireland"
"11956","019 Ballymore,Westmeath,Ireland"
"11957","019 Ballymore,Westmeath,Ireland"
"11958","057 Ballynagore,Westmeath,Ireland"
"11959","057 Ballynagore,Westmeath,Ireland"
"11960","036 Ballynaskeagh,Westmeath,Ireland"
"11961","006 Bellanalack,Westmeath,Ireland"
"11962","006 Bellanalack,Westmeath,Ireland"
"11963","058 Belvidere,Westmeath,Ireland"
"11964","058 Belvidere,Westmeath,Ireland"
"11965","026 Boherquill,Westmeath,Ireland"
"11966","037 Bracklin,Westmeath,Ireland"
"11967","007 Carn,Westmeath,Ireland"
"11968","007 Carn,Westmeath,Ireland"
"11969","007 Carn,Westmeath,Ireland"
"11970","059 Carrick,Westmeath,Ireland"
"11971","060 Castle,Westmeath,Ireland"
"11972","060 Castle,Westmeath,Ireland"
"11973","060 Castle,Westmeath,Ireland"
"11974","008 Castledaly,Westmeath,Ireland"
"11975","008 Castledaly,Westmeath,Ireland"
"11976","008 Castledaly,Westmeath,Ireland"
"11977","061 Castlelost,Westmeath,Ireland"
"11978","061 Castlelost,Westmeath,Ireland"
"11979","061 Castlelost,Westmeath,Ireland"
"11980","061 Castlelost,Westmeath,Ireland"
"11981","061 Castlelost,Westmeath,Ireland"
"11982","061 Castlelost,Westmeath,Ireland"
"11983","062 Castletown,Westmeath,Ireland"
"11984","062 Castletown,Westmeath,Ireland"
"11985","062 Castletown,Westmeath,Ireland"
"11986","063 Churchtown,Westmeath,Ireland"
"11987","064 Cloghan,Westmeath,Ireland"
"11988","038 Clonarney,Westmeath,Ireland"
"11989","038 Clonarney,Westmeath,Ireland"
"11990","065 Clonfad,Westmeath,Ireland"
"11991","065 Clonfad,Westmeath,Ireland"
"11992","066 Clonlost,Westmeath,Ireland"
"11993","066 Clonlost,Westmeath,Ireland"
"11994","039 Collinstown,Westmeath,Ireland"
"11995","039 Collinstown,Westmeath,Ireland"
"11996","027 Coole,Westmeath,Ireland"
"11997","028 Coolure,Westmeath,Ireland"
"11998","040 Copperalley,Westmeath,Ireland"
"11999","041 Delvin,Westmeath,Ireland"
"12000","041 Delvin,Westmeath,Ireland"
"12001","041 Delvin,Westmeath,Ireland"
"12002","041 Delvin,Westmeath,Ireland"
"12003","067 Derrymore,Westmeath,Ireland"
"12004","020 Doonis,Westmeath,Ireland"
"12005","021 Drumraney,Westmeath,Ireland"
"12006","068 Dysart,Westmeath,Ireland"
"12007","069 Emper,Westmeath,Ireland"
"12008","070 Enniscoffey,Westmeath,Ireland"
"12009","042 Faughalstown,Westmeath,Ireland"
"12010","029 Finnea,Westmeath,Ireland"
"12011","043 Fore East,Westmeath,Ireland"
"12012","043 Fore East,Westmeath,Ireland"
"12013","044 Fore West,Westmeath,Ireland"
"12014","071 Gaybrook,Westmeath,Ireland"
"12015","009 Glassan,Westmeath,Ireland"
"12016","009 Glassan,Westmeath,Ireland"
"12017","009 Glassan,Westmeath,Ireland"
"12018","009 Glassan,Westmeath,Ireland"
"12019","072 Glenlough,Westmeath,Ireland"
"12020","030 Glore,Westmeath,Ireland"
"12021","073 Greenpark,Westmeath,Ireland"
"12022","074 Griffinstown,Westmeath,Ireland"
"12023","074 Griffinstown,Westmeath,Ireland"
"12024","075 Heathstown,Westmeath,Ireland"
"12025","075 Heathstown,Westmeath,Ireland"
"12026","075 Heathstown,Westmeath,Ireland"
"12027","045 Hilltown,Westmeath,Ireland"
"12028","088 Milltown,Westmeath,Ireland"
"12029","076 Hopestown,Westmeath,Ireland"
"12030","076 Hopestown,Westmeath,Ireland"
"12031","077 Huntingdon,Westmeath,Ireland"
"12032","078 Jamestown,Westmeath,Ireland"
"12033","079 Kilbeggan,Westmeath,Ireland"
"12034","079 Kilbeggan,Westmeath,Ireland"
"12035","079 Kilbeggan,Westmeath,Ireland"
"12036","079 Kilbeggan,Westmeath,Ireland"
"12037","079 Kilbeggan,Westmeath,Ireland"
"12038","080 Kilbixy,Westmeath,Ireland"
"12039","080 Kilbixy,Westmeath,Ireland"
"12040","046 Kilcumny,Westmeath,Ireland"
"12041","010 Kilcumreragh,Westmeath,Ireland"
"12042","081 Killare,Westmeath,Ireland"
"12043","011 Killinure,Westmeath,Ireland"
"12044","047 Killua,Westmeath,Ireland"
"12045","047 Killua,Westmeath,Ireland"
"12046","047 Killua,Westmeath,Ireland"
"12047","047 Killua,Westmeath,Ireland"
"12048","082 Killucan,Westmeath,Ireland"
"12049","082 Killucan,Westmeath,Ireland"
"12050","082 Killucan,Westmeath,Ireland"
"12051","082 Killucan,Westmeath,Ireland"
"12052","082 Killucan,Westmeath,Ireland"
"12053","082 Killucan,Westmeath,Ireland"
"12054","048 Killulagh,Westmeath,Ireland"
"12055","048 Killulagh,Westmeath,Ireland"
"12056","049 Kilpatrick,Westmeath,Ireland"
"12057","083 Kinnegad,Westmeath,Ireland"
"12058","083 Kinnegad,Westmeath,Ireland"
"12059","083 Kinnegad,Westmeath,Ireland"
"12060","083 Kinnegad,Westmeath,Ireland"
"12061","083 Kinnegad,Westmeath,Ireland"
"12062","083 Kinnegad,Westmeath,Ireland"
"12063","083 Kinnegad,Westmeath,Ireland"
"12064","083 Kinnegad,Westmeath,Ireland"
"12065","083 Kinnegad,Westmeath,Ireland"
"12066","050 Kinturk,Westmeath,Ireland"
"12067","050 Kinturk,Westmeath,Ireland"
"12068","050 Kinturk,Westmeath,Ireland"
"12069","050 Kinturk,Westmeath,Ireland"
"12070","050 Kinturk,Westmeath,Ireland"
"12071","050 Kinturk,Westmeath,Ireland"
"12072","050 Kinturk,Westmeath,Ireland"
"12073","031 Knockarrow,Westmeath,Ireland"
"12074","084 Knockdrim,Westmeath,Ireland"
"12075","084 Knockdrim,Westmeath,Ireland"
"12076","054/085 Ballinalack/Lackan,Westmeath,Ireland"
"12077","086 Lauree,Westmeath,Ireland"
"12078","087 Middleton,Westmeath,Ireland"
"12079","012 Moate,Westmeath,Ireland"
"12080","012 Moate,Westmeath,Ireland"
"12081","012 Moate,Westmeath,Ireland"
"12082","012 Moate,Westmeath,Ireland"
"12083","012 Moate,Westmeath,Ireland"
"12084","012 Moate,Westmeath,Ireland"
"12085","012 Moate,Westmeath,Ireland"
"12086","012 Moate,Westmeath,Ireland"
"12087","012 Moate,Westmeath,Ireland"
"12088","012 Moate,Westmeath,Ireland"
"12089","012 Moate,Westmeath,Ireland"
"12090","012 Moate,Westmeath,Ireland"
"12091","013 Mount Temple,Westmeath,Ireland"
"12092","013 Mount Temple,Westmeath,Ireland"
"12093","014 Moydrum,Westmeath,Ireland"
"12094","014 Moydrum,Westmeath,Ireland"
"12095","014 Moydrum,Westmeath,Ireland"
"12096","014 Moydrum,Westmeath,Ireland"
"12097","014 Moydrum,Westmeath,Ireland"
"12098","014 Moydrum,Westmeath,Ireland"
"12099","014 Moydrum,Westmeath,Ireland"
"12100","014 Moydrum,Westmeath,Ireland"
"12101","014 Moydrum,Westmeath,Ireland"
"12102","014 Moydrum,Westmeath,Ireland"
"12103","015 Muckanagh,Westmeath,Ireland"
"12104","089 Mullingar Rural,Westmeath,Ireland"
"12105","089 Mullingar Rural,Westmeath,Ireland"
"12106","089 Mullingar Rural,Westmeath,Ireland"
"12107","089 Mullingar Rural,Westmeath,Ireland"
"12108","089 Mullingar Rural,Westmeath,Ireland"
"12109","089 Mullingar Rural,Westmeath,Ireland"
"12110","089 Mullingar Rural,Westmeath,Ireland"
"12111","089 Mullingar Rural,Westmeath,Ireland"
"12112","089 Mullingar Rural,Westmeath,Ireland"
"12113","089 Mullingar Rural,Westmeath,Ireland"
"12114","089 Mullingar Rural,Westmeath,Ireland"
"12115","089 Mullingar Rural,Westmeath,Ireland"
"12116","089 Mullingar Rural,Westmeath,Ireland"
"12117","089 Mullingar Rural,Westmeath,Ireland"
"12118","089 Mullingar Rural,Westmeath,Ireland"
"12119","089 Mullingar Rural,Westmeath,Ireland"
"12120","089 Mullingar Rural,Westmeath,Ireland"
"12121","089 Mullingar Rural,Westmeath,Ireland"
"12122","089 Mullingar Rural,Westmeath,Ireland"
"12123","089 Mullingar Rural,Westmeath,Ireland"
"12124","089 Mullingar Rural,Westmeath,Ireland"
"12125","089 Mullingar Rural,Westmeath,Ireland"
"12126","089 Mullingar Rural,Westmeath,Ireland"
"12127","089 Mullingar Rural,Westmeath,Ireland"
"12128","089 Mullingar Rural,Westmeath,Ireland"
"12129","089 Mullingar Rural,Westmeath,Ireland"
"12130","089 Mullingar Rural,Westmeath,Ireland"
"12131","089 Mullingar Rural,Westmeath,Ireland"
"12132","089 Mullingar Rural,Westmeath,Ireland"
"12133","089 Mullingar Rural,Westmeath,Ireland"
"12134","089 Mullingar Rural,Westmeath,Ireland"
"12135","089 Mullingar Rural,Westmeath,Ireland"
"12136","089 Mullingar Rural,Westmeath,Ireland"
"12137","089 Mullingar Rural,Westmeath,Ireland"
"12138","089 Mullingar Rural,Westmeath,Ireland"
"12139","089 Mullingar Rural,Westmeath,Ireland"
"12140","089 Mullingar Rural,Westmeath,Ireland"
"12141","091 Mullingar South Urban,Westmeath,Ireland"
"12142","091 Mullingar South Urban,Westmeath,Ireland"
"12143","091 Mullingar South Urban,Westmeath,Ireland"
"12144","091 Mullingar South Urban,Westmeath,Ireland"
"12145","091 Mullingar South Urban,Westmeath,Ireland"
"12146","091 Mullingar South Urban,Westmeath,Ireland"
"12147","091 Mullingar South Urban,Westmeath,Ireland"
"12148","091 Mullingar South Urban,Westmeath,Ireland"
"12149","091 Mullingar South Urban,Westmeath,Ireland"
"12150","091 Mullingar South Urban,Westmeath,Ireland"
"12151","091 Mullingar South Urban,Westmeath,Ireland"
"12152","091 Mullingar South Urban,Westmeath,Ireland"
"12153","091 Mullingar South Urban,Westmeath,Ireland"
"12154","091 Mullingar South Urban,Westmeath,Ireland"
"12155","091 Mullingar South Urban,Westmeath,Ireland"
"12156","091 Mullingar South Urban,Westmeath,Ireland"
"12157","091 Mullingar South Urban,Westmeath,Ireland"
"12158","091 Mullingar South Urban,Westmeath,Ireland"
"12159","091 Mullingar South Urban,Westmeath,Ireland"
"12160","091 Mullingar South Urban,Westmeath,Ireland"
"12161","092 Multyfarnham,Westmeath,Ireland"
"12162","092 Multyfarnham,Westmeath,Ireland"
"12163","093 Newtown,Westmeath,Ireland"
"12164","022 Noughaval,Westmeath,Ireland"
"12165","094 Owel,Westmeath,Ireland"
"12166","094 Owel,Westmeath,Ireland"
"12167","023 Piercetown,Westmeath,Ireland"
"12168","095 Portloman,Westmeath,Ireland"
"12169","096 Raharney,Westmeath,Ireland"
"12170","096 Raharney,Westmeath,Ireland"
"12171","097 Rahugh,Westmeath,Ireland"
"12172","098 Rathconrath,Westmeath,Ireland"
"12173","032 Rathowen,Westmeath,Ireland"
"12174","032 Rathowen,Westmeath,Ireland"
"12175","051 Riverdale,Westmeath,Ireland"
"12176","051 Riverdale,Westmeath,Ireland"
"12177","052 Rosmead,Westmeath,Ireland"
"12178","099 Russellstown,Westmeath,Ireland"
"12179","099 Russellstown,Westmeath,Ireland"
"12180","100 Skeagh,Westmeath,Ireland"
"12181","101 Sonna,Westmeath,Ireland"
"12182","102 Stonehall,Westmeath,Ireland"
"12183","103 Streamstown,Westmeath,Ireland"
"12184","033 Street,Westmeath,Ireland"
"12185","104 Taghmon,Westmeath,Ireland"
"12186","104 Taghmon,Westmeath,Ireland"
"12187","024 Templepatrick,Westmeath,Ireland"
"12188","016 Tubbrit,Westmeath,Ireland"
"12189","016 Tubbrit,Westmeath,Ireland"
"12190","105 Tullaghan,Westmeath,Ireland"
"12191","017 Umma,Westmeath,Ireland"
"12192","025 Winetown,Westmeath,Ireland"
"12193","106 Woodland,Westmeath,Ireland"
"12194","090 Mullingar North Urban,Westmeath,Ireland"
"12195","090 Mullingar North Urban,Westmeath,Ireland"
"12196","090 Mullingar North Urban,Westmeath,Ireland"
"12197","090 Mullingar North Urban,Westmeath,Ireland"
"12198","090 Mullingar North Urban,Westmeath,Ireland"
"12199","090 Mullingar North Urban,Westmeath,Ireland"
"12200","090 Mullingar North Urban,Westmeath,Ireland"
"12201","090 Mullingar North Urban,Westmeath,Ireland"
"12202","090 Mullingar North Urban,Westmeath,Ireland"
"12203","090 Mullingar North Urban,Westmeath,Ireland"
"12204","090 Mullingar North Urban,Westmeath,Ireland"
"12205","090 Mullingar North Urban,Westmeath,Ireland"
"12206","090 Mullingar North Urban,Westmeath,Ireland"
"12207","090 Mullingar North Urban,Westmeath,Ireland"
"12208","090 Mullingar North Urban,Westmeath,Ireland"
"12209","090 Mullingar North Urban,Westmeath,Ireland"
"12210","090 Mullingar North Urban,Westmeath,Ireland"
"12211","090 Mullingar North Urban,Westmeath,Ireland"
"12212","090 Mullingar North Urban,Westmeath,Ireland"
"12213","090 Mullingar North Urban,Westmeath,Ireland"
"12214","090 Mullingar North Urban,Westmeath,Ireland"
"12215","090 Mullingar North Urban,Westmeath,Ireland"
"12216","090 Mullingar North Urban,Westmeath,Ireland"
"12217","065 Adamstown,Wexford,Ireland"
"12218","065 Adamstown,Wexford,Ireland"
"12219","039 Ardamine,Wexford,Ireland"
"12220","039 Ardamine,Wexford,Ireland"
"12221","039 Ardamine,Wexford,Ireland"
"12222","039 Ardamine,Wexford,Ireland"
"12223","039 Ardamine,Wexford,Ireland"
"12224","039 Ardamine,Wexford,Ireland"
"12225","039 Ardamine,Wexford,Ireland"
"12226","039 Ardamine,Wexford,Ireland"
"12227","039 Ardamine,Wexford,Ireland"
"12228","039 Ardamine,Wexford,Ireland"
"12229","039 Ardamine,Wexford,Ireland"
"12230","039 Ardamine,Wexford,Ireland"
"12231","039 Ardamine,Wexford,Ireland"
"12232","039 Ardamine,Wexford,Ireland"
"12233","039 Ardamine,Wexford,Ireland"
"12234","039 Ardamine,Wexford,Ireland"
"12235","039 Ardamine,Wexford,Ireland"
"12236","092 Ardcavan,Wexford,Ireland"
"12237","092 Ardcavan,Wexford,Ireland"
"12238","092 Ardcavan,Wexford,Ireland"
"12239","092 Ardcavan,Wexford,Ireland"
"12240","092 Ardcavan,Wexford,Ireland"
"12241","092 Ardcavan,Wexford,Ireland"
"12242","092 Ardcavan,Wexford,Ireland"
"12243","092 Ardcavan,Wexford,Ireland"
"12244","092 Ardcavan,Wexford,Ireland"
"12245","092 Ardcavan,Wexford,Ireland"
"12246","092 Ardcavan,Wexford,Ireland"
"12247","093 Ardcolm,Wexford,Ireland"
"12248","093 Ardcolm,Wexford,Ireland"
"12249","093 Ardcolm,Wexford,Ireland"
"12250","093 Ardcolm,Wexford,Ireland"
"12251","093 Ardcolm,Wexford,Ireland"
"12252","094 Artramon,Wexford,Ireland"
"12253","094 Artramon,Wexford,Ireland"
"12254","095 Aughwilliam,Wexford,Ireland"
"12255","095 Aughwilliam,Wexford,Ireland"
"12256","007 Ballindaggan,Wexford,Ireland"
"12257","007 Ballindaggan,Wexford,Ireland"
"12258","007 Ballindaggan,Wexford,Ireland"
"12259","066 Ballyanne,Wexford,Ireland"
"12260","066 Ballyanne,Wexford,Ireland"
"12261","066 Ballyanne,Wexford,Ireland"
"12262","041 Ballybeg,Wexford,Ireland"
"12263","041 Ballybeg,Wexford,Ireland"
"12264","042 Ballycanew,Wexford,Ireland"
"12265","042 Ballycanew,Wexford,Ireland"
"12266","042 Ballycanew,Wexford,Ireland"
"12267","042 Ballycanew,Wexford,Ireland"
"12268","008 Ballycarney,Wexford,Ireland"
"12269","008 Ballycarney,Wexford,Ireland"
"12270","043 Ballyellis,Wexford,Ireland"
"12271","043 Ballyellis,Wexford,Ireland"
"12272","044 Ballygarrett,Wexford,Ireland"
"12273","044 Ballygarrett,Wexford,Ireland"
"12274","044 Ballygarrett,Wexford,Ireland"
"12275","044 Ballygarrett,Wexford,Ireland"
"12276","044 Ballygarrett,Wexford,Ireland"
"12277","067 Ballyhack,Wexford,Ireland"
"12278","067 Ballyhack,Wexford,Ireland"
"12279","067 Ballyhack,Wexford,Ireland"
"12280","067 Ballyhack,Wexford,Ireland"
"12281","067 Ballyhack,Wexford,Ireland"
"12282","067 Ballyhack,Wexford,Ireland"
"12283","067 Ballyhack,Wexford,Ireland"
"12284","009 Ballyhoge,Wexford,Ireland"
"12285","009 Ballyhoge,Wexford,Ireland"
"12286","009 Ballyhoge,Wexford,Ireland"
"12287","009 Ballyhoge,Wexford,Ireland"
"12288","010 Ballyhuskard,Wexford,Ireland"
"12289","010 Ballyhuskard,Wexford,Ireland"
"12290","010 Ballyhuskard,Wexford,Ireland"
"12291","010 Ballyhuskard,Wexford,Ireland"
"12292","010 Ballyhuskard,Wexford,Ireland"
"12293","010 Ballyhuskard,Wexford,Ireland"
"12294","045 Ballylarkin,Wexford,Ireland"
"12295","045 Ballylarkin,Wexford,Ireland"
"12296","045 Ballylarkin,Wexford,Ireland"
"12297","096 Ballymitty,Wexford,Ireland"
"12298","096 Ballymitty,Wexford,Ireland"
"12299","011 Ballymore,Wexford,Ireland"
"12300","011 Ballymore,Wexford,Ireland"
"12301","046 Ballynestragh,Wexford,Ireland"
"12302","046 Ballynestragh,Wexford,Ireland"
"12303","046 Ballynestragh,Wexford,Ireland"
"12304","046 Ballynestragh,Wexford,Ireland"
"12305","040 Balloughter,Wexford,Ireland"
"12306","040 Balloughter,Wexford,Ireland"
"12307","012 Ballyvaldon,Wexford,Ireland"
"12308","012 Ballyvaldon,Wexford,Ireland"
"12309","012 Ballyvaldon,Wexford,Ireland"
"12310","012 Ballyvaldon,Wexford,Ireland"
